landslide,slope,aspect,elevation,curvature,twi,rainfall,ndvi,soil_type,lithology,lulc,dist_roads,dist_streams,dist_faults
0,27.08,186.64,2144.0,0.378,6.022,2200.5,0.984,Leptosols,Quartzite,Forest,561.28,786.77,12262.95
0,40.98,103.64,2397.0,-1.634,6.018,1777.2,0.825,Regosols,Quartzite,Forest,490.55,178.14,1332.1
0,42.56,211.06,2980.0,1.384,5.097,2429.7,0.564,Regosols,Limestone,Forest,672.81,235.94,865.78
0,18.78,42.57,1656.0,-3.865,6.396,1921.7,0.325,Luvisols,Phyllite,Agriculture,223.29,12.91,679.26
0,42.56,134.55,1768.0,2.303,7.136,1777.2,0.465,Cambisols,Phyllite,Agriculture,1420.34,23.08,1811.58
1,37.46,270.24,1811.0,-3.825,7.72,1964.2,1.0,Regosols,Quartzite,Forest,1982.35,74.71,605.13
0,13.62,306.1,1482.0,2.355,6.098,2345.3,0.796,Luvisols,Sandstone,Forest,2191.37,4.88,905.58
0,34.76,292.53,1386.0,2.709,3.265,1812.7,0.853,Luvisols,Phyllite,Scrub,409.19,452.66,375.21
0,18.15,304.15,2263.0,0.083,4.967,1812.7,0.67,Regosols,Limestone,Forest,118.34,364.56,621.87
0,1.96,206.97,425.0,0.749,8.39,1333.1,-0.032,Cambisols,Alluvium,Builtup,2.37,62.64,14770.45
0,0.84,-1.0,496.0,0.227,6.485,1299.0,0.381,Cambisols,Alluvium,Agriculture,12.23,326.89,624.5
0,12.52,159.23,2344.0,-0.736,5.04,1031.6,-0.237,,Gneiss,Barren,4626.13,260.65,2000.54
0,23.73,193.65,1377.0,-1.609,5.807,1845.5,0.616,Cambisols,Shale,Forest,3651.86,198.24,3233.51
0,43.8,99.27,3786.0,-0.931,5.189,1782.4,0.267,Leptosols,Schist,Grassland,7174.94,165.28,1797.74
1,38.85,244.51,1140.0,-1.764,7.587,1801.2,0.963,Cambisols,Shale,Forest,212.58,177.98,997.72
0,51.87,59.22,2299.0,1.794,5.472,1132.9,-0.255,Leptosols,Granite,Barren,12815.08,1447.78,23807.68
1,39.91,330.92,1087.0,-4.752,6.188,1954.2,-0.025,Regosols,Shale,Barren,585.54,577.26,1207.07
0,1.34,148.99,342.0,-0.635,9.279,1432.6,0.53,Fluvisols,Alluvium,Forest,604.19,441.22,152.09
0,34.54,10.51,2422.0,0.622,4.206,1235.5,0.414,Leptosols,Gneiss,Grassland,10218.36,544.84,2207.97
1,28.0,144.3,1703.0,-0.172,5.04,2429.7,0.666,Regosols,Shale,Builtup,780.3,100.47,7342.47
1,15.45,49.12,1271.0,-1.016,8.573,2331.4,0.688,Regosols,Conglomerate,Scrub,496.95,49.09,2691.54
0,38.21,268.75,2813.0,-3.569,7.075,1964.2,0.511,Cambisols,Shale,Agriculture,456.59,148.88,3062.66
0,30.37,83.8,1457.0,-1.492,5.911,1777.2,0.881,Luvisols,Shale,Scrub,1327.61,273.57,4134.22
1,15.16,92.1,1733.0,-2.038,3.864,1966.5,0.055,Leptosols,Phyllite,Barren,2172.57,466.36,4687.8
0,45.19,249.26,744.0,-1.006,2.736,1812.7,0.225,Luvisols,Phyllite,Agriculture,461.22,252.0,251.41
0,36.22,316.43,886.0,-2.661,4.773,1455.6,0.823,Regosols,Schist,Scrub,4251.62,568.76,4782.02
1,24.32,137.35,920.0,-3.814,7.922,1873.8,0.608,Cambisols,Sandstone,Scrub,259.64,158.43,2747.35
1,37.22,143.12,1651.0,0.507,6.02,,0.552,Regosols,Granite,Agriculture,28.29,319.18,698.72
0,28.31,45.26,4085.0,2.432,3.143,1270.7,-0.047,Leptosols,Gneiss,Barren,7917.57,2516.86,801.69
0,22.67,177.37,658.0,-1.33,5.863,2000.6,0.835,Luvisols,Sandstone,Forest,274.9,256.69,2707.99
1,36.23,306.63,2261.0,-0.383,4.88,2151.2,0.811,Regosols,Shale,Scrub,2515.03,1118.29,1633.48
1,36.37,167.72,819.0,-1.236,4.939,2345.3,0.633,Cambisols,Conglomerate,Agriculture,110.82,336.78,2133.18
1,27.35,67.7,1417.0,0.442,6.451,2331.4,0.94,Luvisols,Shale,Forest,667.22,17.72,475.28
1,33.43,220.7,1206.0,-1.166,6.574,1873.8,0.805,Regosols,Shale,Forest,632.09,394.39,1480.49
1,32.42,287.31,1548.0,2.786,5.982,1777.2,0.523,Regosols,Schist,Agriculture,855.85,9.3,4649.4
0,22.38,202.31,918.0,0.734,4.129,2087.3,0.823,Regosols,Conglomerate,Forest,1067.16,1233.23,4367.27
1,13.1,64.15,1471.0,-1.688,7.091,1763.3,0.61,Leptosols,Quartzite,Agriculture,421.74,68.81,4383.65
0,6.81,222.94,401.0,-0.204,7.779,1651.8,0.538,Fluvisols,Alluvium,Agriculture,39.48,133.06,4860.57
1,40.63,358.39,1835.0,-1.811,5.411,1761.1,0.314,Regosols,Schist,Agriculture,147.67,456.17,1078.03
0,33.44,331.18,1298.0,-0.153,4.509,2279.6,0.727,Leptosols,Quartzite,Forest,1435.07,1359.44,1315.46
0,51.2,296.32,3599.0,-3.244,3.203,1782.4,-0.117,Leptosols,Gneiss,Barren,7955.9,246.67,5241.32
1,31.29,193.96,1599.0,-1.208,5.229,1921.7,0.698,Cambisols,Limestone,Forest,628.59,54.83,188.47
0,6.07,288.02,232.0,1.973,4.666,1691.4,0.511,Cambisols,Alluvium,Agriculture,354.91,880.98,3398.41
0,51.96,262.81,4417.0,-2.123,5.349,1141.7,-0.005,Regosols,Gneiss,Barren,1128.77,6.89,5492.85
0,17.73,305.28,937.0,3.147,4.16,2195.0,0.569,Cambisols,Sandstone,Forest,499.51,729.62,2940.08
0,17.77,257.77,1976.0,0.772,5.785,1680.2,0.702,Regosols,Schist,Forest,768.2,751.46,8744.12
1,32.72,88.29,2075.0,-0.553,7.54,2108.3,0.615,Regosols,Phyllite,Forest,3958.52,119.81,298.91
1,46.76,84.31,2121.0,1.967,3.981,2429.7,0.107,Regosols,Phyllite,Barren,291.03,422.54,1743.49
0,45.65,281.77,3718.0,1.034,4.042,1312.7,0.686,Regosols,Quartzite,Forest,5853.37,420.34,3111.33
0,21.44,283.97,3275.0,-3.969,8.429,1429.8,-0.009,Leptosols,Granite,Barren,1607.02,99.76,551.33
0,24.17,104.42,793.0,-1.346,4.735,1964.2,0.614,Cambisols,Quartzite,Agriculture,212.46,275.83,6995.51
0,4.26,125.31,313.0,-0.287,7.007,1333.1,1.0,Cambisols,Alluvium,Forest,953.88,777.11,19128.72
0,21.44,265.86,756.0,-1.386,6.383,1680.2,0.899,Regosols,Granite,Forest,987.98,689.87,5216.31
0,61.07,145.51,1329.0,3.144,2.249,1502.9,0.608,Regosols,Phyllite,Forest,747.6,2006.38,3549.93
0,25.53,312.87,2288.0,-0.066,5.814,1477.7,0.947,,Limestone,Forest,1278.53,140.37,37.68
1,43.0,198.55,905.0,1.886,5.284,2238.0,0.646,Luvisols,Sandstone,Scrub,375.6,149.33,291.11
1,43.62,203.85,992.0,-2.252,5.624,1845.5,0.779,Luvisols,Conglomerate,Forest,19.93,898.63,281.85
1,38.51,142.16,1273.0,-4.708,9.291,2151.2,0.267,Leptosols,Limestone,Builtup,5.92,83.07,188.13
0,6.36,359.57,360.0,0.181,6.207,1299.0,0.567,Fluvisols,Alluvium,Agriculture,19.86,390.07,558.35
0,26.13,25.8,1077.0,1.903,3.997,2288.3,0.733,Regosols,Shale,Forest,817.8,617.72,993.79
0,9.56,93.07,537.0,-1.102,6.239,1333.1,0.792,Fluvisols,Alluvium,Forest,530.27,432.73,4818.14
0,0.21,-1.0,307.0,-0.186,8.315,1618.8,0.082,Cambisols,Alluvium,Builtup,87.34,713.09,26127.57
0,36.16,51.27,2806.0,-0.116,6.461,1177.5,0.571,Regosols,Gneiss,Grassland,155.5,451.4,1697.09
0,18.41,289.05,1044.0,-1.047,6.328,2195.0,0.873,Regosols,Shale,Forest,989.82,377.39,124.14
1,33.45,93.59,1409.0,-0.485,3.984,1763.3,0.859,Regosols,Schist,Forest,719.77,444.56,3855.63
0,29.89,104.63,757.0,-1.077,5.267,2345.3,1.0,Cambisols,Sandstone,Forest,816.36,408.79,2452.64
0,0.6,-1.0,263.0,-2.523,9.944,1299.0,0.23,Fluvisols,Sandstone,Builtup,52.07,94.08,7878.41
1,33.32,26.74,1596.0,-0.825,5.065,1845.5,0.674,,Sandstone,Forest,136.2,392.41,7.83
0,44.53,238.03,2164.0,5.497,1.589,1761.1,0.607,Regosols,Granite,Scrub,688.15,568.22,27.14
1,29.38,65.76,1067.0,4.909,3.713,2238.0,0.864,Luvisols,Sandstone,Scrub,45.28,624.48,315.79
0,22.65,313.16,790.0,-0.087,3.926,1761.1,0.226,Luvisols,Shale,Barren,395.44,277.65,9037.49
1,50.1,344.77,2213.0,-3.288,5.69,2288.3,0.67,Leptosols,Shale,Scrub,120.72,254.09,837.68
0,13.31,347.05,4058.0,0.848,6.735,1031.6,0.669,Regosols,Gneiss,Forest,1101.63,218.17,8960.63
0,25.3,134.38,896.0,0.077,5.307,2000.6,0.682,Cambisols,Sandstone,Forest,7.55,618.74,90.9
1,26.17,116.52,1477.0,-1.67,6.122,1964.3,0.098,Cambisols,Shale,Barren,176.85,119.64,4.49
1,33.83,242.67,2091.0,-3.448,7.734,1966.5,0.601,Leptosols,Phyllite,Scrub,1874.07,93.75,4541.34
0,9.44,11.01,409.0,-4.401,9.347,1333.1,0.378,Fluvisols,Sandstone,Agriculture,62.25,462.91,12552.05
1,31.67,127.59,1479.0,-3.602,4.961,2151.2,0.866,Cambisols,Phyllite,Scrub,218.84,90.21,1178.06
0,18.14,156.14,892.0,3.295,4.596,1954.2,0.68,Leptosols,Phyllite,Agriculture,64.36,2554.9,1647.08
0,34.24,186.05,1861.0,2.65,5.189,1964.3,0.805,Regosols,Quartzite,Forest,929.06,202.13,124.88
1,38.74,130.33,1828.0,-2.38,4.385,2201.8,0.71,Cambisols,Phyllite,Scrub,319.58,321.14,908.84
0,2.91,109.67,474.0,-0.826,8.358,1691.4,0.363,Fluvisols,Sandstone,Builtup,270.62,169.25,3553.36
0,46.82,323.36,1658.0,-3.48,5.257,1939.8,0.685,Cambisols,Shale,Forest,1886.52,446.26,254.9
1,31.16,121.32,1118.0,-2.425,6.559,2108.2,0.912,Regosols,Quartzite,Forest,3811.28,83.83,1898.44
1,41.21,295.24,1414.0,-0.814,6.439,2108.2,0.987,Cambisols,Schist,Forest,604.75,497.76,1441.02
1,9.62,55.28,1781.0,1.619,5.889,2201.8,0.809,Cambisols,Phyllite,Scrub,670.53,317.5,336.65
0,18.7,28.78,1090.0,-4.828,7.32,2238.0,0.883,Luvisols,Conglomerate,Forest,1062.12,100.68,1431.33
1,39.27,23.31,1107.0,-4.388,8.887,2429.7,0.637,Cambisols,Granite,Forest,1202.23,23.98,2789.41
1,31.41,339.39,1491.0,0.761,7.384,1706.0,0.417,Cambisols,Phyllite,Scrub,611.2,103.92,810.15
1,10.08,192.61,779.0,1.743,6.022,2075.6,0.615,Cambisols,Shale,Agriculture,76.85,552.42,1048.49
0,11.86,103.63,317.0,-1.016,6.123,1691.4,0.751,Cambisols,Sandstone,Agriculture,215.0,51.67,1449.7
0,24.51,348.39,379.0,3.178,4.739,1982.4,0.804,Regosols,Sandstone,Scrub,2343.51,150.61,1867.83
1,33.97,177.35,1931.0,0.982,6.17,2288.3,0.682,Regosols,Schist,Agriculture,207.66,43.59,256.29
1,24.16,266.42,1733.0,1.686,4.721,2301.9,0.412,,Phyllite,Agriculture,35.93,5000.0,3006.55
0,29.96,271.55,1537.0,0.479,5.127,1777.2,0.383,Cambisols,Phyllite,Agriculture,600.96,421.03,5550.06
0,2.88,118.04,293.0,0.631,7.722,1348.6,0.347,Cambisols,Alluvium,Agriculture,51.4,471.67,440.03
0,23.01,273.3,1542.0,-0.715,5.483,1939.8,0.184,Luvisols,Phyllite,Builtup,559.56,850.84,2458.52
0,24.95,119.94,2941.0,3.754,3.397,1801.2,0.757,Regosols,Granite,Forest,835.96,156.22,2292.26
0,1.22,215.7,341.0,2.445,6.47,1333.1,0.203,Fluvisols,Sandstone,Agriculture,333.73,260.68,15380.34
0,26.64,307.56,5251.0,3.368,3.534,1514.4,-0.13,Leptosols,Gneiss,Snow,2152.33,5.99,11337.94
0,23.55,322.66,2188.0,-2.397,6.241,1706.0,0.753,Leptosols,Schist,Forest,113.14,403.81,9220.77
0,10.75,251.79,1917.0,-1.398,7.308,2108.2,0.786,Luvisols,Limestone,Forest,1476.73,338.85,135.85
1,40.48,161.93,1717.0,-6.054,8.764,1966.5,0.702,Cambisols,Shale,Forest,4526.91,47.89,5788.39
0,22.34,297.22,1290.0,2.091,4.648,2087.3,0.801,Regosols,Sandstone,Forest,136.97,366.87,895.57
0,42.8,92.78,2582.0,-1.069,5.609,1502.9,0.507,Luvisols,Quartzite,Scrub,26.62,356.03,4186.1
0,72.95,12.38,1335.0,-7.486,6.055,1966.5,0.49,Cambisols,Phyllite,Scrub,3315.15,41.98,6541.93
0,62.66,192.17,4255.0,-7.742,9.263,1102.0,-0.346,Leptosols,Schist,Snow,1664.22,7.14,1175.0
1,45.01,69.48,1605.0,-2.824,7.642,2108.2,0.809,Regosols,Limestone,Forest,359.05,53.53,3106.74
0,20.95,259.14,1497.0,-1.272,6.66,1352.4,0.683,Regosols,Phyllite,Scrub,582.01,92.17,1209.08
1,26.16,80.66,1191.0,0.166,6.737,1214.1,0.506,Regosols,Phyllite,Agriculture,230.5,6.92,987.12
0,17.57,30.03,398.0,1.217,2.967,1804.3,0.693,Cambisols,Conglomerate,Forest,86.59,304.9,1088.86
0,24.8,145.65,292.0,1.934,3.64,1502.9,1.0,Cambisols,Phyllite,Forest,476.1,1599.38,1935.31
0,26.38,148.71,782.0,-0.07,3.629,2433.2,0.817,Luvisols,Sandstone,Forest,900.82,794.31,136.6
1,38.73,239.97,1811.0,2.086,3.838,1966.5,0.523,Cambisols,Shale,Agriculture,219.15,136.03,5134.14
0,37.68,228.66,592.0,-0.26,4.492,2195.0,0.762,Regosols,Shale,Forest,4873.12,604.41,2464.0
0,26.42,119.48,4117.0,-1.794,6.46,1177.5,0.001,Leptosols,Granite,Snow,3306.94,76.23,11061.41
0,35.35,268.28,4539.0,-4.25,5.353,1302.3,0.038,Cambisols,Gneiss,Snow,6618.05,208.43,6795.18
0,39.66,301.43,2530.0,1.889,2.778,1782.4,0.197,Regosols,Granite,Barren,196.74,2433.27,944.44
0,29.03,38.98,1864.0,0.151,5.474,2201.8,-0.165,Cambisols,Limestone,Barren,133.48,810.25,1354.02
1,32.3,27.86,2020.0,0.666,5.713,2301.9,0.587,Cambisols,Schist,Scrub,432.95,26.32,907.38
0,3.45,283.58,273.0,0.945,7.158,1348.6,0.72,Cambisols,Alluvium,Forest,844.38,438.62,4427.3
0,10.33,162.75,180.0,2.2,6.087,1432.6,0.578,Fluvisols,Alluvium,Agriculture,107.91,310.75,8188.95
0,4.72,181.46,384.0,-1.58,10.297,1299.0,0.806,Fluvisols,Alluvium,Forest,2.12,16.7,2866.63
0,42.56,58.76,3950.0,-3.349,6.785,1312.7,0.125,Regosols,Quartzite,Barren,556.0,207.88,2082.83
0,22.12,200.84,900.0,-2.286,6.563,2345.3,1.0,Regosols,Conglomerate,Forest,1785.46,237.94,6321.47
1,33.09,341.23,879.0,-2.686,6.936,2087.3,0.767,Cambisols,Conglomerate,Forest,1958.61,119.14,1953.13
0,27.23,126.29,2495.0,0.538,7.124,1743.9,0.595,Cambisols,Schist,Scrub,2408.76,162.49,5073.24
1,20.23,92.42,414.0,1.476,6.004,2238.0,0.75,Cambisols,Sandstone,Forest,1418.59,224.33,32.44
0,0.34,-1.0,180.0,1.924,9.286,1432.6,0.378,Cambisols,Alluvium,Agriculture,53.61,325.92,14834.14
0,32.24,180.7,1194.0,0.737,5.243,1455.6,0.153,Regosols,Quartzite,Agriculture,990.67,737.07,4104.68
0,31.23,306.83,1186.0,0.483,4.163,2087.3,0.76,Luvisols,Conglomerate,Forest,1227.06,721.86,5950.3
0,44.34,130.73,3354.0,-1.851,6.59,1310.2,0.457,Regosols,Gneiss,Grassland,10774.31,12.53,820.33
0,22.93,342.65,1752.0,2.182,6.622,1492.1,1.0,Leptosols,Phyllite,Forest,119.57,131.93,457.39
0,22.54,130.21,1736.0,1.47,3.956,1477.7,0.929,Cambisols,Phyllite,Forest,373.12,234.37,1048.9
0,33.36,155.94,4569.0,1.036,3.721,1371.6,-0.057,Regosols,Gneiss,Barren,10056.13,1487.72,13279.06
1,18.26,100.58,563.0,-0.218,6.838,2331.4,0.454,Cambisols,Shale,Agriculture,338.53,215.29,1174.04
0,25.18,66.02,254.0,-0.737,4.897,1618.8,0.866,Cambisols,Alluvium,Forest,198.72,127.52,10410.03
0,26.64,347.16,3632.0,0.971,6.656,1132.9,0.506,Leptosols,Schist,Grassland,849.2,57.72,744.93
1,26.3,238.36,3870.0,-2.199,8.131,1782.4,-0.035,Leptosols,Granite,Barren,725.33,39.58,9458.59
0,36.39,102.31,4242.0,2.953,4.909,1782.4,-0.125,Leptosols,Schist,Barren,7327.93,269.13,98.6
0,24.37,86.49,5229.0,-1.366,6.186,1245.1,-0.298,Cambisols,Schist,Barren,2089.78,1164.67,27.6
1,25.69,128.85,1698.0,0.017,5.387,2108.3,0.497,Regosols,Phyllite,Agriculture,21.05,297.23,616.64
1,32.28,76.94,1563.0,-2.848,6.6,2108.2,0.233,Regosols,Phyllite,Builtup,190.18,15.4,507.38
0,31.45,0.51,3618.0,0.228,5.765,1213.9,0.16,Regosols,Quartzite,Barren,1369.02,128.23,1821.97
1,34.0,342.37,1708.0,-2.057,6.447,2429.7,0.762,Cambisols,Granite,Forest,2531.18,334.18,712.29
0,15.89,343.89,1210.0,-1.771,5.589,1352.4,0.759,Cambisols,Schist,Forest,2640.84,110.55,6345.73
0,23.11,14.35,1269.0,-1.343,4.304,1964.2,0.791,Cambisols,Shale,Forest,96.78,251.62,459.73
0,5.29,347.82,490.0,-0.067,6.934,1333.1,0.546,Cambisols,Alluvium,Agriculture,11.02,758.34,4074.84
1,19.56,159.72,1879.0,-0.537,7.461,2151.2,0.741,,Schist,Scrub,1073.26,210.4,575.81
0,31.05,168.07,2367.0,-0.366,6.256,1102.0,0.008,Leptosols,Schist,Barren,10486.32,17.81,2442.21
1,12.41,161.11,2186.0,0.14,6.4,2151.2,0.451,Luvisols,Phyllite,Agriculture,384.19,1491.36,805.23
0,15.47,300.0,540.0,1.355,6.723,2195.0,0.826,Luvisols,Conglomerate,Forest,366.3,121.91,519.93
0,21.1,219.18,1719.0,-1.282,6.138,1954.2,0.609,Cambisols,Quartzite,Forest,643.04,211.84,351.61
1,33.56,196.56,2054.0,-1.637,6.955,1966.5,0.335,Regosols,Phyllite,Forest,108.94,173.48,5238.95
0,0.56,-1.0,187.0,-1.838,10.16,1299.0,0.469,Cambisols,Alluvium,Agriculture,806.52,542.0,1632.45
1,36.05,323.14,2285.0,-1.118,3.823,2201.8,0.708,Leptosols,Phyllite,Forest,1383.4,156.52,3225.87
0,5.71,28.28,279.0,1.067,7.879,1651.8,0.903,Cambisols,Sandstone,Forest,828.78,307.01,19609.22
0,27.69,301.72,4836.0,0.416,7.826,1429.8,0.116,Regosols,Gneiss,Barren,17647.08,47.67,6198.91
0,1.96,345.21,410.0,0.205,8.791,1299.0,0.489,Cambisols,Alluvium,Agriculture,26.81,286.01,13510.81
1,27.4,51.07,914.0,-1.786,5.396,2195.0,0.774,Cambisols,Shale,Forest,297.32,790.32,2942.47
0,20.63,353.67,1791.0,0.054,5.703,2429.7,0.696,Regosols,Phyllite,Forest,120.69,485.52,414.2
1,23.66,112.27,788.0,-3.005,8.313,2195.0,1.0,,Shale,Forest,499.2,17.49,1918.83
1,42.86,200.3,2017.0,-3.333,6.283,1429.8,0.061,Regosols,Gneiss,Barren,277.09,85.06,2053.01
0,2.72,349.92,238.0,0.373,6.28,1333.1,0.736,Cambisols,Alluvium,Forest,236.39,461.72,7672.46
0,1.21,318.78,235.0,-0.522,9.592,1432.6,0.684,Fluvisols,Alluvium,Agriculture,66.44,293.3,14017.47
0,42.91,190.82,1646.0,-1.959,6.566,1812.7,0.488,Regosols,Phyllite,Grassland,621.25,63.51,57.3
0,35.68,91.09,2271.0,-1.502,7.937,1302.3,0.196,Leptosols,Gneiss,Barren,2806.36,419.02,558.56
0,34.6,66.58,2472.0,-0.616,7.981,1761.1,0.894,Regosols,Shale,Forest,3837.18,62.54,2057.99
0,33.02,180.83,1643.0,-4.35,7.194,1777.2,0.665,Luvisols,Quartzite,Forest,1565.93,91.77,3057.84
0,49.63,303.33,2586.0,0.948,3.658,1245.1,-0.351,Leptosols,Gneiss,Barren,12048.59,617.72,7629.17
0,28.45,218.91,3218.0,-1.593,6.929,1312.7,0.303,Cambisols,Gneiss,Barren,4719.56,418.88,7292.7
0,37.91,105.26,1595.0,-2.949,7.639,1529.6,0.353,Luvisols,Quartzite,Agriculture,648.82,130.58,944.05
0,25.49,0.69,1957.0,2.172,6.42,2151.2,0.543,Cambisols,Phyllite,Agriculture,519.28,30.54,2793.7
0,21.0,131.24,553.0,0.033,6.064,1804.3,0.599,Regosols,Sandstone,Agriculture,673.8,434.56,143.1
1,32.31,341.47,1750.0,-0.814,7.083,1966.5,0.554,Cambisols,Schist,Agriculture,932.33,4.66,6151.34
0,28.53,87.99,944.0,3.384,5.284,2331.4,0.453,Cambisols,Shale,Forest,2396.24,511.96,366.44
0,43.26,231.54,2813.0,-0.9,5.001,1964.3,0.346,,Shale,Agriculture,1244.95,366.64,158.34
0,53.22,115.23,4844.0,-1.037,6.325,1213.9,-0.129,Glacier,Schist,Barren,4784.88,61.55,7930.39
0,25.93,264.29,915.0,0.737,4.944,1809.4,1.0,Cambisols,Sandstone,Forest,325.06,317.07,656.79
1,32.11,45.81,926.0,1.723,7.01,2151.2,-0.048,Luvisols,Limestone,Barren,2193.98,69.25,3075.13
1,39.8,86.01,1710.0,-0.186,5.745,1966.5,0.716,Cambisols,Quartzite,Forest,76.91,39.9,1736.34
0,38.78,246.04,1624.0,-0.973,5.529,2301.9,0.697,Cambisols,Limestone,Forest,1249.73,124.41,1121.51
1,32.41,67.37,1464.0,-1.097,5.75,1964.3,0.598,Cambisols,Shale,Forest,653.74,43.8,282.92
1,31.14,156.55,1775.0,-1.632,6.471,1921.7,0.486,,Phyllite,Agriculture,743.73,179.23,1504.76
0,7.63,161.48,362.0,0.851,6.723,1691.4,0.688,Cambisols,Alluvium,Agriculture,230.94,498.63,13553.81
1,29.19,146.58,2084.0,0.625,5.72,1761.1,0.222,Regosols,Shale,Barren,533.9,405.18,340.24
0,22.59,137.26,4247.0,1.604,2.637,1312.7,-0.174,Leptosols,Granite,Barren,2928.77,737.94,1296.78
0,13.58,125.44,359.0,1.555,5.11,1651.8,1.0,Fluvisols,Sandstone,Forest,172.72,40.91,3184.91
0,0.34,-1.0,295.0,0.856,7.166,1691.4,0.547,Cambisols,Sandstone,Agriculture,9.64,856.63,5636.39
0,0.51,-1.0,315.0,-0.614,10.358,1691.4,0.751,Fluvisols,Alluvium,Agriculture,219.34,111.89,4787.94
0,29.62,75.21,1067.0,-1.981,5.993,1873.8,0.447,Regosols,Sandstone,Agriculture,495.44,170.94,3111.58
0,10.28,62.68,291.0,0.014,6.864,,0.674,Fluvisols,Alluvium,Agriculture,438.64,18.43,6893.87
0,31.88,59.91,1884.0,-0.442,,1761.1,0.511,Leptosols,Granite,Agriculture,8.4,491.26,515.46
0,3.19,332.45,429.0,2.143,7.693,1651.8,0.137,Fluvisols,Sandstone,Agriculture,234.87,815.88,5574.71
0,16.53,296.63,871.0,-1.599,5.66,1809.4,0.939,Cambisols,Sandstone,Forest,38.79,44.73,2905.01
0,22.75,280.91,2128.0,-1.736,8.158,1706.0,0.688,Leptosols,Phyllite,Forest,137.9,140.36,918.53
0,72.01,161.74,2622.0,0.073,5.356,1429.8,0.579,Leptosols,Gneiss,Grassland,5241.11,11.21,4341.15
1,12.32,308.59,635.0,-1.182,6.673,1982.4,0.625,Cambisols,Shale,Agriculture,67.32,548.27,467.65
0,30.97,108.51,3980.0,1.265,6.165,1429.8,0.65,Regosols,Schist,Forest,2098.76,86.99,3073.98
0,17.03,162.92,458.0,1.523,5.066,1691.4,0.756,Fluvisols,Alluvium,Forest,78.59,113.74,9732.69
0,38.71,213.12,3736.0,-1.382,6.473,1782.4,0.111,Leptosols,Gneiss,Barren,1838.71,260.93,1697.83
0,29.5,189.25,1054.0,2.494,5.893,2201.8,0.798,Leptosols,Quartzite,Forest,1739.83,803.8,2511.46
0,56.86,280.6,3085.0,-4.314,4.661,1141.7,-0.004,Leptosols,Gneiss,Barren,4971.26,590.03,1027.72
0,16.28,137.11,1443.0,-2.274,7.151,1777.2,0.368,Cambisols,Phyllite,Agriculture,452.2,15.06,1889.86
0,11.86,222.28,2007.0,-0.667,7.081,1801.2,0.894,Leptosols,Phyllite,Forest,1322.39,397.8,1408.74
1,28.06,134.3,227.0,-2.161,5.319,2433.2,0.378,Cambisols,Sandstone,Agriculture,1203.04,360.05,18572.63
0,1.53,263.18,248.0,0.949,6.558,1333.1,0.683,Fluvisols,Alluvium,Agriculture,22.12,401.8,21983.36
0,31.77,187.82,3291.0,0.487,4.773,1312.7,0.754,Regosols,Gneiss,Forest,4771.27,313.21,3188.58
1,43.8,173.98,2247.0,0.792,3.709,2301.9,0.546,Cambisols,Phyllite,Agriculture,235.96,126.05,71.32
0,68.6,242.95,1582.0,1.915,3.477,2279.6,0.513,Cambisols,Shale,Agriculture,519.53,559.46,7806.38
0,46.34,108.74,5126.0,8.584,1.643,1371.6,0.002,Cambisols,Schist,Snow,7033.95,1410.2,86.86
0,31.61,277.8,2165.0,-1.99,5.637,1743.9,0.647,Cambisols,Shale,Forest,1593.65,37.73,4016.94
0,24.05,11.24,2263.0,2.924,4.304,1743.9,0.941,Leptosols,Granite,Forest,776.5,296.47,3900.56
0,31.19,85.13,988.0,-1.973,7.228,1529.6,0.763,Leptosols,Limestone,Scrub,942.62,218.56,939.1
0,13.18,270.45,366.0,-0.079,5.797,1299.0,0.799,Cambisols,Alluvium,Forest,5.37,485.23,4627.19
0,48.42,259.5,1165.0,4.444,3.052,1801.2,0.509,Cambisols,Quartzite,Scrub,442.68,1350.89,1972.9
0,53.62,286.22,2682.0,-1.379,7.423,2288.3,0.574,Cambisols,Shale,Forest,2259.0,34.7,2374.59
1,32.89,342.96,1835.0,-1.83,6.336,1502.9,0.573,Cambisols,Schist,Agriculture,2137.58,711.1,1936.45
1,39.04,351.98,2316.0,0.798,4.745,2108.3,-0.147,Leptosols,Shale,Barren,8.05,684.38,1125.55
0,50.43,101.18,771.0,-1.676,6.653,2041.1,0.889,,Conglomerate,Forest,852.79,115.92,2353.29
1,35.77,338.76,2247.0,-3.206,6.156,2429.7,0.699,Cambisols,Schist,Forest,1708.93,232.51,362.88
0,44.1,133.71,1489.0,-1.739,4.324,1809.4,0.63,Regosols,Shale,Agriculture,5.74,1130.81,87.99
0,11.49,70.67,1789.0,-2.079,6.941,1966.5,0.649,Regosols,Quartzite,Forest,3277.48,1183.94,64.77
0,24.51,129.56,2527.0,0.211,7.311,1964.3,0.775,Regosols,Schist,Forest,1221.92,208.29,1471.38
0,25.08,30.41,1776.0,-1.725,7.557,1529.6,0.658,Cambisols,Phyllite,Forest,176.04,164.39,5073.19
0,40.33,93.09,1188.0,1.557,4.702,1352.4,0.741,Cambisols,Schist,Forest,2243.96,1129.93,620.39
0,54.5,178.71,1156.0,-0.026,6.031,1845.5,0.854,Cambisols,Conglomerate,Forest,1206.51,317.95,625.45
0,41.25,335.3,5006.0,-4.948,6.284,1141.7,0.266,Cambisols,Gneiss,Snow,543.98,172.66,1916.93
